id,latitude,longitude,day_of_year,day_of_week,hour,month,pollution_value
6384,28.685,77.168,304,0,3,10,280.5
6385,47.757,-120.636,313,4,21,11,9.5
6386,31.889,120.222,221,0,14,8,32.5
6387,13.61,100.563,188,5,5,7,11.8
6388,35.002,135.75,267,0,10,9,7.5
6389,8.999,7.48,272,3,21,9,16.2
6390,35.448,139.525,267,0,10,9,9.5
6391,43.823,-115.797,147,5,3,5,5.5
6392,45.774,15.208,214,3,10,8,12.63
6393,37.271,127.041,193,3,19,7,17.5
6394,37.795,138.971,267,0,10,9,6.5
6395,38.561,-121.531,138,6,11,5,4.5
6396,-26.228,28.125,82,3,12,3,24.512
6397,35.568,140.08,267,0,10,9,6.5
6398,35.566,-120.48,23,3,3,1,17.5
6399,39.792,-80.268,292,2,17,10,7.5
6400,34.473,135.445,267,0,10,9,8.5
6401,34.812,117.568,221,0,14,8,30.5
6402,32.053,131.45,267,0,10,9,9.5
6403,35.833,139.955,267,0,10,9,8.5
6404,35.986,-83.981,145,2,17,5,10.8
6405,45.092,124.762,221,0,14,8,12.5
6406,44.887,20.449,214,3,11,8,11.420833333333299
6407,12.985,99.941,154,5,15,6,19.1
6408,32.839,-80.001,140,4,14,5,17.3
6409,20.151,-98.726,325,1,19,11,26.5
6410,41.624,-83.589,151,2,2,5,15.6
6411,20.942,-156.402,101,1,1,4,6.5
6412,40.578,-78.87,151,2,2,5,16.2
6413,42.199,-71.001,88,0,18,3,7.5
6414,30.248,114.91,221,0,14,8,26.5
6415,31.272,107.551,221,0,14,8,4.5
6416,36.617,-118.026,150,1,10,5,10.0
6417,21.51,109.136,220,6,11,8,10.5
6418,35.463,119.513,221,0,14,8,33.5
6419,45.558,122.802,221,0,14,8,25.5
6420,42.251,20.764,146,4,1,5,11.9
6421,38.989,106.392,221,0,14,8,16.5
6422,40.088,113.339,221,0,14,8,20.5
6423,51.113,15.604,4,3,13,1,11.05125
6424,34.829,-82.436,151,2,2,5,9.4
6425,33.223,129.916,267,0,10,9,8.5
6426,32.079,112.144,221,0,14,8,15.5
6427,34.944,-120.428,28,3,12,1,3.5
6428,38.304,-122.242,338,0,7,12,7.5
6429,53.363,-6.261,71,0,15,3,28.97
6430,36.142,127.845,193,3,17,7,30.5
6431,44.932,-93.238,151,2,2,5,15.9
6432,33.91,118.3,221,0,14,8,29.5
6433,-25.591,28.048,151,2,2,5,128.457
6434,41.414,-7.751,335,5,4,11,6.8
6435,42.392,-71.144,151,2,2,5,9.5
6436,37.974,139.251,267,0,10,9,4.5
6437,35.748,139.337,267,0,10,9,5.5
6438,28.741,-100.533,170,1,9,6,6.3262
6439,30.444,114.948,221,0,14,8,25.5
6440,11.669,78.104,276,0,15,10,30.5
6441,46.767,2.636,115,2,3,4,11.45
6442,24.298,109.402,221,0,14,8,25.5
6443,-25.527,27.128,150,1,20,5,41.5
6444,34.677,112.511,221,0,14,8,17.5
6445,35.768,-120.884,149,1,18,5,7.5
6446,46.303,-79.432,200,2,19,7,8.5
6447,34.391,135.263,267,0,10,9,6.5
6448,-26.545,29.055,89,3,21,3,3.5
6449,45.22,19.673,214,3,10,8,18.0225
6450,42.312,-72.354,151,2,2,5,11.5
6451,46.654,126.989,221,0,14,8,9.5
6452,26.543,107.937,221,0,14,8,22.5
6453,37.624,126.494,165,3,23,6,21.5
6454,25.763,84.698,304,0,4,10,185.5
6455,40.431,116.857,221,0,14,8,18.5
6456,-34.581,150.765,257,1,4,9,3.5
6457,29.138,-98.622,150,1,10,5,13.5
6458,30.893,118.796,221,0,14,8,42.5
6459,35.395,139.447,267,0,10,9,6.5
6460,40.139,-85.63,151,2,2,5,9.6
6461,35.05,111.054,221,0,14,8,19.5
6462,35.55,139.515,267,0,10,9,3.5
6463,34.768,114.368,221,0,14,8,15.5
6464,48.154,17.106,214,3,10,8,15.416
6465,47.189,23.911,252,6,1,9,18.298333200000002
6466,31.936,102.218,221,0,14,8,26.5
6467,33.949,130.935,267,0,10,9,10.5
6468,36.049,126.938,193,3,17,7,15.5
6469,40.156,26.419,151,2,3,5,18.494999999999997
6470,13.69,100.507,59,2,11,2,26.4
6471,45.128,-122.833,272,3,21,9,5.9
6472,29.159,107.101,221,0,14,8,18.5
6473,44.789,20.583,214,3,11,8,9.300344827586201
6474,34.864,135.47,267,0,10,9,7.5
6475,34.85,127.56,108,2,10,4,37.5
6476,28.846,78.773,304,0,5,10,43.78
6477,42.196,-83.587,150,1,23,5,13.2
6478,40.206,-76.85,151,2,2,5,10.3
6479,35.748,139.58,267,0,10,9,6.5
6480,-24.637,27.355,151,2,2,5,26.496
6481,37.529,121.332,221,0,14,8,38.5
6482,34.566,105.679,366,3,19,12,61.5
6483,36.656,-118.056,62,3,13,3,12.5
6484,29.619,106.656,221,0,14,8,26.5
6485,38.827,-122.728,307,5,23,11,13.5
6486,36.707,119.206,221,0,14,8,44.5
6487,32.802,-117.134,62,4,1,3,9.5
6488,35.75,139.777,267,0,10,9,6.5
6489,45.519,-122.621,238,3,19,8,6.6
6490,22.378,107.331,221,0,14,8,21.5
6491,35.236,138.917,267,0,10,9,9.5
6492,35.08,119.359,221,0,14,8,40.5
6493,32.839,-80.001,151,2,2,5,12.5
6494,48.525,18.709,214,3,10,8,13.908
6495,35.548,135.239,267,0,10,9,3.5
6496,21.114,-101.674,136,2,13,5,33.687944
6497,23.537,116.385,221,0,14,8,16.5
6498,42.338,-71.035,151,2,2,5,8.5
6499,25.008,118.634,221,0,14,8,13.5
6500,35.634,139.421,267,0,10,9,7.5
6501,48.694,18.734,214,3,10,8,12.4711
6502,30.08,-90.288,216,2,16,8,11.9
6503,46.523,-117.619,151,2,2,5,6.5
6504,15.578,32.53,124,3,22,5,26.5
6505,1.312,103.688,214,3,10,8,15.5
6506,35.158,137.022,267,0,10,9,12.5
6507,31.73,119.607,221,0,14,8,48.5
6508,17.395,78.511,53,3,6,2,56.5
6509,30.199,74.934,304,0,4,10,51.32
6510,39.412,29.994,151,2,3,5,32.692
6511,29.462,106.624,221,0,14,8,22.5
6512,35.939,139.683,267,0,10,9,5.5
6513,47.027,28.789,222,4,15,8,16.5
6514,19.002,98.938,188,5,11,7,15.82135287920634
6515,22.561,88.359,289,0,23,10,3.5
6516,45.29,-79.991,198,0,20,7,12.5
6517,35.632,139.678,267,0,10,9,9.5
6518,31.169,104.407,221,0,14,8,21.5
6519,28.578,121.327,221,0,14,8,28.5
6520,51.487,0.044,93,1,13,4,10.5
6521,-37.764,144.856,95,2,6,4,14.36
6522,-29.932,30.983,149,0,7,5,28.476
6523,23.149,112.917,221,0,14,8,10.5
6524,39.606,109.805,220,6,11,8,20.5
6525,35.901,139.682,267,0,10,9,6.5
6526,31.755,118.626,366,3,19,12,24.5
6527,35.057,138.483,267,0,10,9,5.5
6528,37.442,139.972,267,0,10,9,3.5
6529,53.588,21.03,277,1,22,10,58.3116
6530,28.698,77.063,132,5,9,5,113.5
6531,40.054,-76.108,151,2,2,5,14.3
6532,38.827,105.654,221,0,14,8,9.5
6533,37.79,-118.456,211,2,21,7,18.5
6534,41.947,-91.718,143,1,2,5,14.0
6535,48.325,-107.874,151,2,2,5,21.5
6536,21.168,-101.66,312,3,21,11,15.2
6537,13.773,100.311,188,5,11,7,19.5
6538,39.333,140.012,267,0,10,9,6.5
6539,34.688,111.15,221,0,14,8,23.5
6540,28.647,121.262,221,0,14,8,21.5
6541,42.238,-72.569,151,2,2,5,8.5
6542,27.447,-97.277,150,1,10,5,8.4
6543,43.132,-123.402,151,2,2,5,7.9
6544,36.298,139.498,71,0,3,3,11.5
6545,25.697,-80.364,269,6,18,9,4.7
6546,46.73,131.124,221,0,14,8,6.5
6547,31.512,104.739,221,0,14,8,16.5
6548,35.178,136.869,267,0,10,9,10.5
6549,36.536,116.73,221,0,14,8,69.5
6550,34.325,135.65,267,0,10,9,6.5
6551,-27.354,151.605,130,3,9,5,13.4
6552,39.769,141.137,267,0,10,9,7.5
6553,30.943,118.753,366,3,19,12,38.5
6554,43.048,141.444,267,0,10,9,6.5
6555,27.27,111.476,221,0,14,8,32.5
6556,35.156,-106.618,151,2,2,5,8.6
6557,39.218,-84.445,151,2,2,5,9.9
6558,34.485,133.425,267,0,10,9,7.5
6559,41.473,31.821,151,2,3,5,12.459
6560,32.926,130.553,267,0,10,9,16.5
6561,61.606,-149.08,206,3,18,7,7.5
6562,33.496,-112.092,62,2,20,3,3.5
6563,34.668,131.842,267,0,10,9,7.5
6564,44.797,-93.484,151,2,2,5,14.9
6565,59.991,11.029,36,0,17,2,7.2
6566,26.617,106.707,221,0,14,8,15.5
6567,32.61,116.786,221,0,14,8,24.5
6568,13.706,100.645,156,1,19,6,19.6
6569,37.93,-121.247,151,2,2,5,11.5
6570,32.818,-116.76,151,2,2,5,11.2
6571,47.406,128.547,221,0,14,8,7.5
6572,54.28,18.407,345,0,22,12,44.05059496561686
6573,32.507,119.898,221,0,14,8,38.5
6574,17.154,104.098,188,5,11,7,16.6
6575,37.307,-83.246,151,2,2,5,8.6
6576,40.848,-81.419,151,2,2,5,18.6
6577,29.931,102.996,221,0,14,8,15.5
6578,-26.705,153.153,343,3,3,12,8.0
6579,52.406,15.562,3,2,14,1,5.0586
6580,25.576,85.074,289,6,18,10,104.0
6581,35.641,-83.923,151,2,2,5,11.5
6582,37.015,37.372,301,4,10,10,12.326
6583,56.699,16.366,214,3,9,8,6.5
6584,44.388,-79.363,97,0,20,4,5.5
6585,-19.295,146.775,343,3,3,12,8.1
6586,34.348,134.88,267,0,10,9,5.5
6587,32.117,-81.152,151,2,2,5,12.2
6588,44.497,20.561,214,3,11,8,8.3661666666667
6589,33.494,130.519,267,0,10,9,6.5
6590,43.598,-5.88,29,0,22,1,19.5
6591,37.076,136.92,267,0,10,9,5.5
6592,26.643,104.871,221,0,14,8,7.5
6593,19.432,-99.072,242,2,15,8,15.5
6594,37.506,118.53,366,3,19,12,69.5
6595,42.1,11.787,270,3,3,9,15.5
6596,36.038,136.261,267,0,10,9,5.5
6597,70.094,-143.632,143,1,2,5,6.3
6598,21.536,-104.9,106,4,14,4,14.5
6599,36.48,-121.706,211,4,1,7,18.5
6600,42.68,20.273,146,4,1,5,12.5
6601,46.591,-120.495,161,3,23,6,3.8
6602,31.399,130.844,267,0,10,9,8.5
6603,44.413,-118.906,151,2,2,5,7.8
6604,23.487,111.268,366,3,19,12,28.5
6605,24.756,46.661,237,2,20,8,44.5
6606,-29.593,31.071,26,3,16,1,5.128
6607,42.967,89.177,221,0,14,8,18.5
6608,47.32,-116.572,151,2,2,5,10.5
6609,42.441,-70.971,116,1,20,4,10.5
6610,34.718,134.867,267,0,10,9,4.5
6611,32.257,118.33,67,4,6,3,64.5
6612,-33.438,-70.664,128,0,8,5,103.5
6613,34.303,107.114,221,0,14,8,15.5
6614,37.391,-118.311,148,6,13,5,24.7
6615,37.906,112.597,109,0,18,4,47.5
6616,29.561,106.317,221,0,14,8,24.5
6617,31.789,117.163,221,0,14,8,30.5
6618,37.458,126.65,193,3,17,7,17.5
6619,30.348,112.255,221,0,14,8,5.5
6620,32.839,-80.001,141,5,20,5,14.3
6621,35.0,118.425,221,0,14,8,42.5
6622,36.654,-120.401,151,2,2,5,5.0
6623,48.08,-1.713,29,0,20,1,15.7
6624,18.869,97.916,188,5,11,7,4.333333333333333
6625,33.346,132.95,267,0,10,9,11.5
6626,27.953,112.996,221,0,14,8,22.5
6627,26.683,119.512,221,0,14,8,38.5
6628,32.604,-115.42,276,0,21,10,9.5
6629,36.31,136.33,267,0,10,9,5.5
6630,-40.597,-73.193,193,3,17,7,42.5
6631,34.927,136.851,267,0,9,9,8.5
6632,31.796,-106.551,314,2,15,11,8.4
6633,-26.679,28.538,136,0,12,5,106.5
6634,28.109,112.913,221,0,14,8,14.5
6635,53.275,11.367,152,4,14,5,17.11
6636,24.836,113.534,221,0,14,8,11.5
6637,44.302,86.019,221,0,14,8,13.5
6638,37.864,126.778,193,3,19,7,12.5
6639,40.461,-79.923,151,2,2,5,13.9
6640,36.25,100.621,221,0,14,8,20.5
6641,38.94,-119.938,140,4,15,5,13.0
6642,43.403,-7.809,29,0,22,1,28.5
6643,37.888,140.849,267,0,10,9,9.5
6644,26.206,111.662,221,0,14,8,11.5
6645,42.224,21.0,146,4,1,5,14.6
6646,40.473,39.448,301,4,3,10,15.221
6647,32.69,-115.479,108,3,21,4,6.5
6648,-25.587,27.098,141,6,21,5,7.5
6649,33.591,118.943,221,0,14,8,34.5
6650,38.811,-119.801,324,0,23,11,8.5
6651,37.642,-95.449,151,2,2,5,15.9
6652,13.802,100.471,188,5,11,7,13.875
6653,19.102,-155.609,100,0,22,4,5.5
6654,35.284,139.358,267,0,10,9,9.5
6655,38.714,141.186,267,0,10,9,9.5
6656,52.557,19.728,8,6,11,1,133.0
6657,35.299,-120.613,144,1,22,5,15.5
6658,25.11,121.486,137,0,8,5,18.5
6659,32.42,119.435,221,0,14,8,39.5
6660,19.434,98.963,188,5,11,7,3.6666666666666665
6661,39.071,-120.947,151,2,2,5,10.5
6662,36.051,-115.076,151,2,2,5,7.5
6663,40.256,116.627,221,0,14,8,12.5
6664,36.44,116.07,221,0,14,8,60.5
6665,52.162,21.213,8,6,10,1,236.5
6666,41.146,-104.823,150,1,11,5,10.5
6667,-29.593,31.071,30,0,11,1,5.013
6668,23.134,72.713,188,3,12,7,28.7
6669,42.653,-73.723,151,2,2,5,8.3
6670,33.388,-84.756,319,2,13,11,12.9
6671,30.492,117.039,221,0,14,8,46.5
6672,41.493,31.835,151,2,3,5,17.765
6673,46.949,-96.808,150,1,10,5,15.5
6674,48.838,15.025,213,1,15,8,7.4499998000000005
6675,54.167,17.542,25,3,12,1,5.68544
6676,36.022,114.33,221,0,14,8,34.5
6677,33.936,-83.313,151,2,2,5,9.0
6678,23.718,113.816,221,0,14,8,10.5
6679,35.488,139.694,267,0,10,9,7.5
6680,37.398,-118.384,183,0,18,7,11.5
6681,35.743,139.641,267,0,10,9,8.5
6682,47.218,-122.341,151,2,2,5,6.5
6683,32.599,-110.655,170,3,10,6,12.5
6684,50.738,16.051,365,2,11,12,68.2675
6685,28.882,105.47,221,0,14,8,11.5
6686,34.841,135.449,267,0,10,9,6.5
6687,50.807,4.342,29,0,23,1,13.25
6688,27.797,102.294,221,0,14,8,12.5
6689,45.267,130.993,366,3,19,12,29.5
6690,39.617,118.237,221,0,14,8,28.5
6691,42.802,141.65,267,0,10,9,11.5
6692,31.271,121.501,221,0,14,8,25.5
6693,38.001,112.414,221,0,14,8,43.5
6694,19.332,-99.126,262,1,11,9,12.5
6695,40.008,116.306,221,0,14,8,13.5
6696,38.506,-122.492,250,4,8,9,20.5
6697,41.804,140.763,267,0,10,9,9.5
6698,35.869,126.957,193,3,19,7,16.5
6699,43.064,-83.633,150,1,23,5,15.5
6700,35.038,135.779,267,0,10,9,6.5
6701,49.556,17.267,115,2,20,4,12.5
6702,-24.618,30.175,105,5,19,4,5.2490000000000006
6703,13.527,100.821,188,5,11,7,14.4
6704,36.134,117.152,221,0,14,8,41.5
6705,44.57,129.635,221,0,14,8,26.5
6706,47.807,18.792,95,2,22,4,13.5
6707,26.247,-80.216,150,1,10,5,10.9
6708,43.845,126.615,221,0,14,8,20.5
6709,32.192,130.438,267,0,10,9,16.5
6710,24.58,80.812,73,2,6,3,14.5
6711,-22.766,-47.123,47,3,3,2,3.5
6712,34.819,135.621,267,0,10,9,8.5
6713,34.263,133.961,267,0,10,9,4.5
6714,-22.073,-70.217,36,2,21,2,7.41
6715,34.721,135.491,267,0,10,9,8.5
6716,42.417,-71.006,151,2,2,5,9.5
6717,39.35,-120.181,151,2,2,5,9.5
6718,28.247,117.094,221,0,14,8,12.5
6719,39.962,32.749,151,2,3,5,13.745
6720,45.333,-122.334,151,2,2,5,6.9
6721,-24.759,30.15,136,0,0,5,8.64
6722,-23.932,29.479,151,2,0,5,22.5
6723,37.981,-119.128,326,2,1,11,8.5
6724,12.983,76.086,289,6,18,10,13.5
6725,33.531,133.558,267,0,10,9,9.5
6726,35.966,139.909,267,0,10,9,5.5
6727,38.532,-122.852,325,3,21,11,16.5
6728,26.427,80.293,304,0,5,10,157.48
6729,35.688,107.585,221,0,14,8,13.5
6730,31.827,130.3,267,0,10,9,8.5
6731,38.417,112.754,221,0,14,8,32.5
6732,35.05,111.054,366,3,19,12,42.5
6733,22.178,-100.99,319,3,5,11,12.5
6734,29.023,76.964,219,2,8,8,30.24
6735,25.054,121.5,137,0,8,5,17.5
6736,16.762,-93.106,312,3,23,11,32.77706674257914
6737,32.657,129.886,267,0,10,9,5.5
6738,31.093,97.217,135,3,14,5,8.5
6739,45.541,-122.565,151,2,2,5,7.4
6740,27.1,114.948,221,0,14,8,16.5
6741,30.853,106.061,221,0,14,8,9.5
6742,42.86,-106.295,24,2,20,1,5.5
6743,53.523,-6.822,355,4,13,12,5.370535721381505
6744,19.368,98.957,159,2,5,6,11.5
6745,22.588,114.243,221,0,14,8,9.5
6746,37.923,23.61,29,0,22,1,10.5
6747,62.437,17.32,214,3,10,8,5.289
6748,37.597,-77.451,144,1,19,5,7.9
6749,-26.1,28.136,145,2,22,5,45.235
6750,35.299,-120.613,145,2,7,5,21.5
6751,,,214,1,13,8,10.5
6752,34.226,129.27,267,0,10,9,7.5
6753,41.762,-122.555,321,6,7,11,20.5
6754,41.264,-88.24,151,2,2,5,10.6
6755,31.062,103.612,221,0,14,8,18.5
6756,30.432,-86.986,150,1,0,5,20.7
6757,33.666,132.909,267,0,10,9,9.5
6758,18.405,-66.114,178,3,22,6,21.6
6759,31.382,119.746,221,0,14,8,37.5
6760,37.359,-121.943,151,2,2,5,6.5
6761,41.088,122.017,221,0,14,8,32.5
6762,-34.425,19.217,151,2,2,5,5.498
6763,31.905,117.234,221,0,14,8,22.5
6764,29.075,110.49,220,6,11,8,64.5
6765,39.742,39.459,151,2,3,5,18.426000000000002
6766,34.331,107.341,221,0,14,8,26.5
6767,41.288,-72.86,170,2,14,6,15.7
6768,43.293,-79.851,198,0,20,7,39.5
6769,34.674,112.379,220,6,1,8,31.5
6770,38.414,-122.711,338,0,7,12,27.5
6771,42.287,-71.034,151,2,2,5,9.5
6772,16.511,99.558,182,4,22,7,8.5
6773,51.321,22.212,1,2,1,1,10.1
6774,51.769,1.06,301,6,3,10,9.5
6775,-37.142,147.628,50,2,3,2,4.46
6776,32.884,129.624,267,0,10,9,3.5
6777,50.843,11.563,43,0,0,2,39.340773264567055
6778,28.157,113.033,221,0,14,8,30.5
6779,42.335,-122.907,68,4,22,3,4.3
6780,43.61,-116.564,109,2,15,4,4.5
6781,28.561,77.136,132,5,7,5,216.5
6782,39.948,30.028,151,2,3,5,29.901
6783,39.78,35.167,151,2,3,5,6.82
6784,47.795,-1.856,115,2,17,4,9.9
6785,39.906,41.296,151,2,3,5,19.274
6786,13.826,100.524,154,6,20,6,10.9
6787,43.832,126.594,221,0,14,8,23.5
6788,36.458,127.154,165,3,23,6,22.5
6789,15.056,104.303,188,5,11,7,12.1
6790,14.28,100.455,13,3,8,1,39.5
6791,-29.96,30.953,151,1,23,5,3.5
6792,40.943,-111.873,151,2,2,5,9.5
6793,36.182,117.754,221,0,14,8,50.5
6794,37.661,-94.065,151,2,2,5,16.5
6795,38.805,-94.534,151,2,2,5,16.9
6796,40.61,-75.41,151,2,2,5,9.8
6797,36.229,139.32,267,0,10,9,7.5
6798,40.045,116.305,163,6,23,6,10.3
6799,31.204,121.381,221,0,14,8,25.5
6800,36.075,-79.755,151,2,2,5,8.5
6801,52.196,19.371,277,1,22,10,20.5
6802,38.532,-122.852,313,5,22,11,31.5
6803,39.565,-0.589,253,0,9,9,8.5
6804,42.287,-83.102,8,1,17,1,55.0
6805,46.687,21.223,130,2,21,5,9.5
6806,57.681,18.296,214,3,10,8,6.88189
6807,40.748,-122.21,49,1,22,2,4.5
6808,52.334,-1.569,301,6,3,10,10.5
6809,41.887,124.097,221,0,14,8,16.5
6810,31.679,119.062,221,0,14,8,34.5
6811,36.25,36.179,38,1,3,2,21.54
6812,35.743,107.638,221,0,14,8,11.5
6813,30.244,120.021,221,0,14,8,40.5
6814,35.493,106.708,221,0,14,8,15.5
6815,34.332,109.261,221,0,14,8,19.5
6816,35.041,-120.583,145,2,11,5,13.5
6817,31.796,-106.551,315,3,19,11,10.0
6818,30.011,76.514,327,1,14,11,86.88
6819,33.408,130.547,267,0,10,9,8.5
6820,46.439,15.905,214,3,10,8,18.85
6821,34.22,-118.904,272,3,21,9,18.5
6822,34.69,137.748,264,4,3,9,16.5
6823,41.516,-96.178,140,4,15,5,4.5
6824,30.412,114.855,221,0,14,8,37.5
6825,34.138,108.592,221,0,14,8,23.5
6826,34.595,133.737,267,0,10,9,7.5
6827,-25.587,27.098,141,6,19,5,9.5
6828,17.459,78.504,314,2,19,11,80.2
6829,37.837,113.554,221,0,14,8,27.5
6830,36.48,-121.376,210,3,18,7,3.5
6831,36.919,121.489,221,0,14,8,29.5
6832,13.714,100.607,152,2,6,6,23.5
6833,21.232,110.314,221,0,14,8,15.5
6834,34.724,135.666,267,0,10,9,7.5
6835,52.472,-1.852,251,2,18,9,18.5
6836,36.127,-118.777,150,3,20,5,18.5
6837,27.166,78.42,304,0,5,10,62.98
6838,39.716,-84.231,151,2,2,5,8.7
6839,41.886,-104.312,150,1,18,5,11.2
6840,37.665,112.755,221,0,14,8,29.5
6841,36.829,118.756,221,0,14,8,49.5
6842,39.722,121.589,194,3,21,7,11.1
6843,36.568,-118.047,257,6,19,9,11.5
6844,31.894,119.957,366,3,19,12,39.5
6845,33.398,130.773,267,0,10,9,7.5
6846,34.881,136.969,267,0,10,9,7.5
6847,43.636,-96.756,151,2,2,5,5.1
6848,43.858,125.361,221,0,14,8,25.5
6849,36.553,136.612,261,1,9,9,12.5
6850,44.332,-120.815,151,2,2,5,6.4
6851,29.622,-98.32,363,4,12,12,13.3
6852,28.448,77.115,287,4,19,10,73.28
6853,45.209,-113.909,59,4,0,2,19.5
6854,13.772,100.525,188,5,11,7,18.9
6855,22.603,110.123,221,0,14,8,19.5
6856,32.839,-80.001,141,5,0,5,15.7
6857,32.955,132.868,267,0,10,9,7.5
6858,36.55,138.197,266,6,4,9,6.5
6859,36.227,113.067,366,3,19,12,28.5
6860,35.172,-106.607,151,2,2,5,9.5
6861,32.266,118.263,221,0,14,8,27.5
6862,28.697,77.32,132,5,8,5,154.5
6863,34.698,135.496,267,0,10,9,6.5
6864,40.732,-111.987,301,4,15,10,12.8
6865,43.108,141.206,267,0,10,9,5.5
6866,17.48,78.315,304,0,4,10,63.5
6867,17.823,102.738,188,5,11,7,16.701388915379844
6868,32.624,-83.585,151,2,2,5,13.9
6869,48.173,14.016,64,0,13,3,14.2414999
6870,35.986,-83.981,151,2,2,5,10.6
6871,39.572,116.733,221,0,14,8,21.5
6872,40.557,43.093,151,2,3,5,9.617
6873,34.538,135.629,267,0,10,9,3.5
6874,-25.246,-57.647,276,2,10,10,110.3
6875,29.703,90.993,221,0,14,8,8.5
6876,13.683,100.54,188,5,11,7,10.875
6877,38.205,-85.557,151,2,2,5,8.8
6878,38.89,-121.275,5,2,21,1,11.5
6879,36.672,-121.643,151,2,2,5,6.5
6880,-32.554,137.783,156,3,0,6,12.1
6881,30.88,120.127,221,0,14,8,26.5
6882,38.702,-120.843,196,4,20,7,15.1
6883,36.178,139.613,267,0,10,9,10.5
6884,12.22,102.544,188,5,11,7,23.2
6885,37.333,117.933,221,0,14,8,80.5
6886,35.395,139.653,267,0,10,9,7.5
6887,44.763,-122.888,151,2,2,5,8.3
6888,36.179,-120.124,151,2,2,5,5.5
6889,13.621,100.389,161,6,17,6,17.6
6890,30.066,120.597,366,3,18,12,53.5
6891,29.56,106.262,221,0,14,8,40.5
6892,-24.618,30.175,89,3,21,3,6.434
6893,35.705,139.584,267,0,10,9,4.5
6894,51.177,7.074,195,4,13,7,8.690999999999999
6895,34.779,137.971,267,0,10,9,7.5
6896,37.361,122.113,221,0,14,8,37.5
6897,-37.234,147.737,50,2,3,2,3.76
6898,35.868,126.74,193,3,19,7,19.5
6899,46.065,-89.65,150,1,10,5,11.0
6900,25.281,121.492,53,3,3,2,30.5
6901,44.921,4.907,342,4,17,12,10.9
6902,36.063,-119.599,145,2,18,5,19.5
6903,-25.587,27.098,102,2,21,4,43.5
6904,4.557,-74.145,91,4,8,4,29.18711
6905,38.94,-119.938,138,2,7,5,3.7
6906,34.69,135.318,267,0,10,9,6.5
6907,42.294,-83.025,198,0,19,7,50.5
6908,44.65,10.869,127,2,2,5,13.5
6909,29.864,107.107,221,0,14,8,14.5
6910,9.035,38.743,251,2,21,9,34.5
6911,38.222,140.973,267,0,10,9,10.5
6912,64.168,-21.857,84,4,5,3,5.05
6913,43.561,-8.128,29,0,23,1,14.5
6914,38.868,-121.314,151,2,2,5,4.5
6915,-25.731,28.155,119,5,12,4,23.821
6916,28.392,118.219,221,0,14,8,22.5
6917,35.742,139.5,267,0,10,9,6.5
6918,36.421,120.63,220,6,11,8,45.5
6919,32.672,109.042,221,0,14,8,10.5
6920,35.686,140.191,267,0,10,9,4.5
6921,40.354,26.81,151,2,3,5,26.38
6922,38.666,-120.628,345,2,17,12,10.5
6923,48.593,-102.433,150,1,10,5,10.2
6924,34.341,132.389,267,0,10,9,5.5
6925,46.44,-116.994,151,2,2,5,7.5
6926,34.362,106.022,221,0,14,8,7.5
6927,41.765,-8.684,334,4,8,11,15.0
6928,51.563,-3.008,301,6,3,10,11.5
6929,19.397,98.451,333,2,6,11,20.7
6930,46.11,121.911,221,0,14,8,16.5
6931,35.313,-79.88,224,0,15,8,14.5
6932,55.747,-3.273,301,6,3,10,7.5
6933,38.296,109.7,221,0,14,8,20.5
6934,16.193,75.643,289,6,18,10,22.13
6935,41.516,-96.178,141,5,17,5,3.5
6936,40.073,113.274,221,0,14,8,15.5
6937,-38.777,-72.597,58,1,22,2,7.147321403026581
6938,33.19,129.702,267,0,10,9,9.5
6939,44.679,20.161,214,3,10,8,17.05617
6940,19.549,-98.594,341,4,10,12,7.5
6941,30.547,105.787,366,3,19,12,64.5
6942,37.411,140.345,267,0,10,9,4.5
6943,-33.46,-70.711,181,2,0,6,57.5
6944,28.272,113.109,221,0,14,8,10.5
6945,28.477,77.44,304,0,5,10,248.5
6946,41.213,-85.597,151,2,2,5,8.9
6947,31.322,120.677,366,3,18,12,34.5
6948,41.495,1.946,214,2,5,8,12.5
6949,48.507,-117.936,151,2,2,5,8.5
6950,35.675,136.104,267,0,10,9,5.5
6951,39.111,117.222,221,0,14,8,24.5
6952,34.811,134.668,267,0,10,9,4.5
6953,-23.752,151.2,343,3,3,12,7.3
6954,29.753,-90.768,151,2,2,5,17.7
6955,28.125,116.95,221,0,14,8,13.5
6956,37.468,118.663,221,0,14,8,59.5
6957,44.092,-123.004,165,1,7,6,10.2
6958,-20.233,-70.09,54,1,14,2,7.77
6959,35.739,-83.957,151,2,2,5,21.5
6960,38.908,-120.013,238,6,20,8,16.5
6961,53.914,9.51,64,0,12,3,41.736
6962,20.721,-103.378,313,4,14,11,17.5474077441077
6963,30.253,120.119,221,0,14,8,38.5
6964,33.55,114.677,221,0,14,8,27.5
6965,31.786,-106.443,150,1,10,5,12.5
6966,36.846,120.557,221,0,14,8,37.5
6967,39.045,117.317,221,0,14,8,23.5
6968,28.456,77.222,132,5,7,5,132.5
6969,35.028,-85.319,150,1,20,5,11.1
6970,23.058,114.461,221,0,14,8,7.5
6971,28.881,78.754,289,6,19,10,86.75
6972,36.048,111.518,221,0,14,8,42.5
6973,44.186,12.07,127,2,2,5,10.5
6974,29.398,104.775,366,3,19,12,82.5
6975,27.407,103.736,221,0,14,8,12.5
6976,46.955,3.172,29,0,20,1,16.8
